NAME	TITLE	SCORE	
CUX1	cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]	-0.6232074	
PAPOLA	poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981]	-0.6232149	
RPS4X	ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	-0.62324953	
PARP1	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]	-0.62370837	
GAPDHP37	glyceraldehyde 3 phosphate dehydrogenase pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:37791]	-0.6237211	
TP53TG3HP	TP53 target 3 family member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:51819]	-0.62428135	
RUVBL1-AS1	RUVBL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40514]	-0.62448674	
ENAM	enamelin [Source:HGNC Symbol;Acc:HGNC:3344]	-0.62463015	
HIVEP1	HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]	-0.62466586	
MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:13731]	-0.62466604	
FAM182B	family with sequence similarity 182 member B [Source:HGNC Symbol;Acc:HGNC:34503]	-0.6249721	
MRPS24	mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]	-0.62516606	
MIR7107	microRNA 7107 [Source:HGNC Symbol;Acc:HGNC:50006]	-0.62532276	
ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	-0.6253486	
SPTSSA	serine palmitoyltransferase small subunit A [Source:HGNC Symbol;Acc:HGNC:20361]	-0.62560415	
LYPLAL1-DT	LYPLAL1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:50560]	-0.62567073	
LINC01730	long intergenic non-protein coding RNA 1730 [Source:HGNC Symbol;Acc:HGNC:52518]	-0.6256979	
MARK3	microtubule affinity regulating kinase 3 [Source:HGNC Symbol;Acc:HGNC:6897]	-0.625772	
GPD1L	glycerol-3-phosphate dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:28956]	-0.62580705	
GPR82	G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	-0.62581754	
TMEM184C	transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]	-0.62598985	
STOML1	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]	-0.626073	
TRIM55	tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]	-0.6261516	
RPL21P28	ribosomal protein L21 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36258]	-0.62619805	
LINC01507	long intergenic non-protein coding RNA 1507 [Source:HGNC Symbol;Acc:HGNC:51189]	-0.6262106	
CCL16	C-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:10614]	-0.6263068	
MIR342	microRNA 342 [Source:HGNC Symbol;Acc:HGNC:31778]	-0.62635195	
CEP83-DT	CEP83 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27055]	-0.6265074	
TIMM9P2	TIMM9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39929]	-0.62655133	
KAAG1	kidney associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:21031]	-0.62675965	
RPL23AP25	ribosomal protein L23a pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:35672]	-0.6267648	
ZCCHC9	zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]	-0.62688524	
LGALS9	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	-0.6269414	
ACSL1	acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]	-0.62698257	
PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma [Source:HGNC Symbol;Acc:HGNC:23786]	-0.6271478	
STK10	serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]	-0.6272371	
TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]	-0.62748384	
NACC2	NACC family member 2 [Source:HGNC Symbol;Acc:HGNC:23846]	-0.6276535	
PSMA2P1	proteasome subunit alpha 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43832]	-0.6277412	
GAPDHP15	glyceraldehyde-3-phosphate dehydrogenase pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:13950]	-0.627847	
PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	-0.6281061	
IGHV3-36	immunoglobulin heavy variable 3-36 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5599]	-0.62814355	
HNRNPA3P11	heterogeneous nuclear ribonucleoprotein A3 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:48757]	-0.62852854	
MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]	-0.6285368	
PTTG1IP	PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]	-0.6286408	
NUDT6	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]	-0.62926215	
ERHP1	ERH pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41916]	-0.62934226	
OSTM1	osteoclastogenesis associated transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:21652]	-0.6294566	
LMCD1	LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	-0.6294643	
PPIAP72	peptidylprolyl isomerase A pseudogene 72 [Source:HGNC Symbol;Acc:HGNC:53696]	-0.6296981	
NXNL1	nucleoredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:25179]	-0.62991124	
SIPA1L3	signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801]	-0.63001865	
TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	-0.6302564	
NMRAL2P	NmrA like redox sensor 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:52332]	-0.6303586	
MT1A	metallothionein 1A [Source:HGNC Symbol;Acc:HGNC:7393]	-0.6307782	
DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	-0.63089234	
MICG	MHC class I polypeptide-related sequence G (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16802]	-0.6309323	
RPL32P33	ribosomal protein L32 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:36231]	-0.63093376	
ELP2	elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248]	-0.63105744	
AC133552.2	leucine carboxyl methyltransferase 1 (LCMT1) pseudogene	-0.6310585	
BBS2	Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967]	-0.6312335	
ASS1P7	argininosuccinate synthetase 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:770]	-0.63164526	
LINC02288	long intergenic non-protein coding RNA 2288 [Source:HGNC Symbol;Acc:HGNC:27505]	-0.63179624	
ACSL6-AS1	ACSL6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40772]	-0.6318694	
CYP4F35P	cytochrome P450 family 4 subfamily F member 35, pseudogene [Source:HGNC Symbol;Acc:HGNC:39954]	-0.6319466	
RETREG3	reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258]	-0.63211936	
DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]	-0.63218987	
RARS2	arginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21406]	-0.6322783	
KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	-0.6327406	
SNX18P12	sorting nexin 18 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39620]	-0.6327639	
CARS1-AS1	CARS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40125]	-0.6329045	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	-0.6329387	
RNU6-548P	RNA, U6 small nuclear 548, pseudogene [Source:HGNC Symbol;Acc:HGNC:47511]	-0.6332208	
ROPN1	rhophilin associated tail protein 1 [Source:HGNC Symbol;Acc:HGNC:17692]	-0.63335204	
GGCX	gamma-glutamyl carboxylase [Source:HGNC Symbol;Acc:HGNC:4247]	-0.63347244	
BMP5	bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]	-0.6336546	
MLXIP	MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055]	-0.63374764	
HMGB3P14	high mobility group box 3 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39306]	-0.6337577	
GDPGP1	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	-0.63376164	
TRIM25	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	-0.63377285	
PDCD2L	programmed cell death 2 like [Source:HGNC Symbol;Acc:HGNC:28194]	-0.6337979	
DENND11	DENN domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29472]	-0.6339119	
KCTD1	potassium channel tetramerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18249]	-0.6341625	
COQ7	coenzyme Q7, hydroxylase [Source:HGNC Symbol;Acc:HGNC:2244]	-0.6344411	
MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	-0.6345051	
PADI4	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	-0.63468593	
SHPRH	SNF2 histone linker PHD RING helicase [Source:HGNC Symbol;Acc:HGNC:19336]	-0.63512343	
CLTB	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	-0.6352177	
HINT1P1	histidine triad nucleotide binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18467]	-0.6356905	
HCRTR1	hypocretin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4848]	-0.63632	
MAJIN	membrane anchored junction protein [Source:HGNC Symbol;Acc:HGNC:27441]	-0.6364145	
FEM1A	fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]	-0.6365586	
KLHDC4	kelch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25272]	-0.6365687	
PARM1-AS1	PARM1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41051]	-0.63699853	
LIMK2	LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]	-0.63747436	
SHLD2P3	shieldin complex subunit 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:34038]	-0.637553	
TLR5	toll like receptor 5 [Source:HGNC Symbol;Acc:HGNC:11851]	-0.6376146	
CFAP251	cilia and flagella associated protein 251 [Source:HGNC Symbol;Acc:HGNC:28506]	-0.6378234	
MLX	MAX dimerization protein MLX [Source:HGNC Symbol;Acc:HGNC:11645]	-0.637862	
ANKRD52	ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]	-0.63786525	
KLHL26	kelch like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]	-0.63791054	
AL669831.7	novel transcript	-0.6379847	
CYP4F23P	cytochrome P450 family 4 subfamily F member 23, pseudogene [Source:HGNC Symbol;Acc:HGNC:39944]	-0.63811076	
SELE	selectin E [Source:HGNC Symbol;Acc:HGNC:10718]	-0.6382006	
NBPF17P	NBPF member 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:31997]	-0.63830805	
CSTF2T	cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]	-0.6383165	
RN7SL230P	RNA, 7SL, cytoplasmic 230, pseudogene [Source:HGNC Symbol;Acc:HGNC:46246]	-0.63840306	
RPS6KA6	ribosomal protein S6 kinase A6 [Source:HGNC Symbol;Acc:HGNC:10435]	-0.63843286	
N4BP2L1	NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]	-0.63844234	
PTPRF	protein tyrosine phosphatase receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]	-0.6385377	
LINC01724	long intergenic non-protein coding RNA 1724 [Source:HGNC Symbol;Acc:HGNC:52512]	-0.6387246	
ATG14	autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962]	-0.6387893	
DUX4L27	double homeobox 4 like 27 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:50808]	-0.63886565	
CYP2S1	cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]	-0.6390968	
TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	-0.6391193	
ATP1B1P1	ATPase Na+/K+ transporting subunit beta 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:809]	-0.6393191	
HCP5	HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659]	-0.63940036	
CCDC120	coiled-coil domain containing 120 [Source:HGNC Symbol;Acc:HGNC:28910]	-0.63940567	
FTH1P7	ferritin heavy chain 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:3994]	-0.6395679	
RPE65	retinoid isomerohydrolase RPE65 [Source:HGNC Symbol;Acc:HGNC:10294]	-0.639757	
HSD3BP1	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5219]	-0.6397761	
GYS2	glycogen synthase 2 [Source:HGNC Symbol;Acc:HGNC:4707]	-0.63980794	
CDH4	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	-0.64011425	
AP000688.2	novel transcript	-0.6402874	
LARP1	La ribonucleoprotein 1, translational regulator [Source:HGNC Symbol;Acc:HGNC:29531]	-0.6406945	
NAP1L2	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	-0.64078206	
RNU2-68P	RNA, U2 small nuclear 68, pseudogene [Source:HGNC Symbol;Acc:HGNC:48561]	-0.6408334	
TUBB8P2	tubulin beta 8 class VIII pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42334]	-0.64090496	
MFAP1P1	microfibril associated protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39694]	-0.6409971	
CRNDE	colorectal neoplasia differentially expressed [Source:HGNC Symbol;Acc:HGNC:37078]	-0.6412261	
RN7SL40P	RNA, 7SL, cytoplasmic 40, pseudogene [Source:HGNC Symbol;Acc:HGNC:46056]	-0.64132065	
LINC00326	long intergenic non-protein coding RNA 326 [Source:HGNC Symbol;Acc:HGNC:41926]	-0.6413267	
ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]	-0.6413849	
SLC2A9	solute carrier family 2 member 9 [Source:HGNC Symbol;Acc:HGNC:13446]	-0.6414532	
C12orf71	chromosome 12 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:34452]	-0.64162594	
HSP90AA1	heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]	-0.6417418	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	-0.64179516	
NKIRAS2	NFKB inhibitor interacting Ras like 2 [Source:HGNC Symbol;Acc:HGNC:17898]	-0.64192307	
AL132777.1	mitotic arrest deficient 2 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20019]	-0.6419699	
LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]	-0.6421827	
PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	-0.6422168	
GAGE12D	G antigen 12D [Source:HGNC Symbol;Acc:HGNC:31904]	-0.6422397	
DISC1-IT1	DISC1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41325]	-0.64226675	
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	-0.64230597	
DBF4B	DBF4 zinc finger B [Source:HGNC Symbol;Acc:HGNC:17883]	-0.6423241	
CCNB1IP1	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]	-0.64311635	
LBHD2	LBH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:52384]	-0.64313734	
H2AC11	H2A clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4737]	-0.6431941	
AL929601.4	NEK2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19272]	-0.643209	
NAMPT	nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]	-0.6432602	
AL359710.1	novel transcript	-0.64349496	
AC024022.1	novel transcript	-0.64350545	
NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	-0.6435292	
MKRN7P	makorin ring finger protein 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:7119]	-0.6436666	
LLPH	LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]	-0.6436844	
PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9123]	-0.64371616	
NSA2P1	NSA2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54580]	-0.6437768	
LINC01189	long intergenic non-protein coding RNA 1189 [Source:HGNC Symbol;Acc:HGNC:49592]	-0.6438045	
MIR106B	microRNA 106b [Source:HGNC Symbol;Acc:HGNC:31495]	-0.6438146	
RPL13A	ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]	-0.6440819	
C22orf39	chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:27012]	-0.64410883	
VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	-0.64424056	
TSNAX	translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	-0.64428556	
SMUG1P1	single-strand-selective monofunctional uracil-DNA glycosylase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49401]	-0.64452815	
FRG1FP	FSHD region gene 1 family member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:51765]	-0.64455557	
GPRC5D	G protein-coupled receptor class C group 5 member D [Source:HGNC Symbol;Acc:HGNC:13310]	-0.6446217	
CR392039.3	CDRT15 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:54917]	-0.6448915	
FRMD7	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	-0.6448998	
PCA3	prostate cancer associated 3 [Source:HGNC Symbol;Acc:HGNC:8637]	-0.6449694	
NPIPB6	nuclear pore complex interacting protein family member B6 [Source:HGNC Symbol;Acc:HGNC:37454]	-0.64501846	
NAA20	N-alpha-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]	-0.64503515	
GJB1	gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283]	-0.64509386	
TRAV8-5	T cell receptor alpha variable 8-5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12150]	-0.6451082	
PCDHGB9P	protocadherin gamma subfamily B, 9 pseudogene [Source:HGNC Symbol;Acc:HGNC:15688]	-0.64523214	
LINC00446	long intergenic non-protein coding RNA 446 [Source:HGNC Symbol;Acc:HGNC:42783]	-0.6453312	
C22orf34	chromosome 22 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:28010]	-0.64551353	
ETHE1	ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]	-0.64554715	
UBQLN2	ubiquilin 2 [Source:HGNC Symbol;Acc:HGNC:12509]	-0.6457056	
SNX24	sorting nexin 24 [Source:HGNC Symbol;Acc:HGNC:21533]	-0.64606684	
TEX11	testis expressed 11 [Source:HGNC Symbol;Acc:HGNC:11733]	-0.64608145	
FAM8A1	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]	-0.6462172	
TRAPPC9	trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]	-0.6462536	
MTND5P14	MT-ND5 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:42276]	-0.64633393	
SEPTIN6	septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]	-0.6463392	
PPM1AP1	protein phosphatase, Mg2+/Mn2+ dependent 1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30175]	-0.6465787	
FAM86HP	family with sequence similarity 86 member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:42359]	-0.647027	
SLC5A12	solute carrier family 5 member 12 [Source:HGNC Symbol;Acc:HGNC:28750]	-0.6470303	
MNT	MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]	-0.64718425	
RPL15	ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]	-0.6473464	
SYPL1	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	-0.6475385	
OXCT1-AS1	OXCT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40423]	-0.64757204	
LMO7DN-IT1	LMO7DN intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:49790]	-0.64757514	
TMEM144	transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]	-0.6477266	
ASB10	ankyrin repeat and SOCS box containing 10 [Source:HGNC Symbol;Acc:HGNC:17185]	-0.6477497	
NPM1P5	nucleophosmin 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:7925]	-0.6479822	
PP2D1	protein phosphatase 2C like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28406]	-0.64806366	
CHL1-AS1	CHL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40148]	-0.6481023	
SEMA4G	semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]	-0.64833605	
LINC01764	long intergenic non-protein coding RNA 1764 [Source:HGNC Symbol;Acc:HGNC:52553]	-0.64840215	
ARMT1	acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]	-0.6484062	
LINC01756	long intergenic non-protein coding RNA 1756 [Source:HGNC Symbol;Acc:HGNC:52545]	-0.6488072	
RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	-0.6488334	
DPF2	double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]	-0.6490991	
SRSF3P1	SRSF3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54691]	-0.6492344	
LINC01554	long intergenic non-protein coding RNA 1554 [Source:HGNC Symbol;Acc:HGNC:24687]	-0.6493059	
SLC25A36P1	SLC25A36 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48935]	-0.64931613	
SEPSECS-AS1	SEPSECS antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27737]	-0.6493905	
GUCY2GP	guanylate cyclase 2G, pseudogene [Source:HGNC Symbol;Acc:HGNC:31863]	-0.64965135	
ACTR1B	actin related protein 1B [Source:HGNC Symbol;Acc:HGNC:168]	-0.64982295	
TPSD1	tryptase delta 1 [Source:HGNC Symbol;Acc:HGNC:14118]	-0.64986134	
EDC3	enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]	-0.65004504	
CPO	carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]	-0.6500788	
KIF3A	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	-0.65028626	
CES5A	carboxylesterase 5A [Source:HGNC Symbol;Acc:HGNC:26459]	-0.65042704	
RNF121	ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070]	-0.6504414	
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24337]	-0.65049344	
AL117339.4	PLD5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55072]	-0.6506092	
TAFA1	TAFA chemokine like family member 1 [Source:HGNC Symbol;Acc:HGNC:21587]	-0.6507149	
ALOX12-AS1	ALOX12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51342]	-0.65094286	
CYP21A2	cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]	-0.6510234	
FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	-0.6510741	
HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078]	-0.65113616	
AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]	-0.65124977	
MARK2P17	microtubule affinity regulating kinase 2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:50318]	-0.6512513	
IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384]	-0.6513395	
GNG10	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	-0.6514539	
ACTBP9	ACTB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:142]	-0.6514619	
MIR4442	microRNA 4442 [Source:HGNC Symbol;Acc:HGNC:41718]	-0.651752	
AL390039.1	GTF3C6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55024]	-0.6518017	
POLD2P1	DNA polymerase delta 2, accessory subunit pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41522]	-0.65180653	
ZNF485	zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]	-0.65193707	
KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	-0.6519443	
MTCO3P12	MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]	-0.65202636	
OCRL	OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]	-0.6520293	
RPS2P7	ribosomal protein S2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:15838]	-0.6521663	
ROPN1B	rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]	-0.65219927	
BAG6	BAG cochaperone 6 [Source:HGNC Symbol;Acc:HGNC:13919]	-0.6522168	
NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	-0.65237397	
YAP1P1	Yes associated protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38016]	-0.6524339	
VDAC1P10	voltage dependent anion channel 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37479]	-0.6524877	
PIK3R4	phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982]	-0.65255016	
MIR99AHG	mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]	-0.6527906	
AL079338.1	novel transcript, antisense to MACROD2	-0.65299374	
C6orf52	chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]	-0.6530181	
CCDC6	coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18782]	-0.653033	
LINC01983	long intergenic non-protein coding RNA 1983 [Source:HGNC Symbol;Acc:HGNC:52813]	-0.65306896	
RNU7-75P	RNA, U7 small nuclear 75 pseudogene [Source:HGNC Symbol;Acc:HGNC:34171]	-0.6531123	
GTF2A2	general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]	-0.65325636	
NBPF3	NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076]	-0.65345675	
L3HYPDH	trans-L-3-hydroxyproline dehydratase [Source:HGNC Symbol;Acc:HGNC:20488]	-0.65353084	
FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	-0.6537411	
